epoch: 85, lr: 2.34e-06 - train loss: -1.42e+00 - valid loss: 1.95, valid pesq: 1.83, valid stoi: 7.26e-01
epoch: 86, lr: 2.34e-06 - train loss: -3.54e-02 - valid loss: 1.58, valid pesq: 1.87, valid stoi: 7.29e-01
epoch: 87, lr: 2.34e-06 - train loss: -2.05e+00 - valid loss: 1.85, valid pesq: 1.83, valid stoi: 7.26e-01
epoch: 88, lr: 2.34e-06 - train loss: -6.13e-02 - valid loss: 1.65, valid pesq: 1.86, valid stoi: 7.28e-01
epoch: 89, lr: 2.34e-06 - train loss: -4.12e-01 - valid loss: 1.50, valid pesq: 1.88, valid stoi: 7.29e-01
epoch: 90, lr: 2.34e-06 - train loss: -5.83e-01 - valid loss: 1.44, valid pesq: 1.88, valid stoi: 7.29e-01
epoch: 91, lr: 2.34e-06 - train loss: -7.13e-01 - valid loss: 1.40, valid pesq: 1.89, valid stoi: 7.29e-01
epoch: 92, lr: 2.34e-06 - train loss: -8.42e-01 - valid loss: 1.43, valid pesq: 1.89, valid stoi: 7.29e-01
epoch: 93, lr: 2.34e-06 - train loss: -9.43e-01 - valid loss: 1.44, valid pesq: 1.89, valid stoi: 7.29e-01
epoch: 94, lr: 2.34e-06 - train loss: -1.07e+00 - valid loss: 1.44, valid pesq: 1.90, valid stoi: 7.29e-01
epoch: 95, lr: 1.17e-06 - train loss: -8.78e-01 - valid loss: 1.38, valid pesq: 1.90, valid stoi: 7.29e-01
epoch: 96, lr: 1.17e-06 - train loss: -9.56e-01 - valid loss: 1.40, valid pesq: 1.90, valid stoi: 7.29e-01
epoch: 97, lr: 1.17e-06 - train loss: -1.03e+00 - valid loss: 1.44, valid pesq: 1.90, valid stoi: 7.29e-01
epoch: 98, lr: 1.17e-06 - train loss: -1.09e+00 - valid loss: 1.49, valid pesq: 1.90, valid stoi: 7.29e-01
epoch: 99, lr: 5.86e-07 - train loss: -1.15e+00 - valid loss: 1.46, valid pesq: 1.91, valid stoi: 7.29e-01
epoch: 100, lr: 5.86e-07 - train loss: -1.20e+00 - valid loss: 1.48, valid pesq: 1.90, valid stoi: 7.29e-01
Epoch loaded: 73 - test loss: 3.55, test pesq: 1.93, test stoi: 6.94e-01
